字頻序號,字,擴展,出現頻次,出現頻率,累積頻次,累積頻率
389,購,,104633,0.0006453677325175908,107505957,0.6630878948441087
390,拉,,104087,0.0006420000494543641,107610044,0.663729894893563
391,告,,104057,0.0006418150119234176,107714101,0.6643717099054864
392,覺,,103901,0.0006408528167624957,107818002,0.665012562722249
393,且,,103406,0.000637799697501878,107921408,0.6656503624197508
394,濟,,103399,0.0006377565220779905,108024807,0.6662881189418288
395,系,,103031,0.0006354867283650464,108127838,0.6669236056701939
396,書,,103027,0.0006354620566942536,108230865,0.6675590677268881
397,軍,,102934,0.0006348884403483193,108333799,0.6681939561672364
398,亞,,102847,0.0006343518315085745,108436646,0.668828307998745
399,往,,102619,0.0006329455462733808,108539265,0.6694612535450184
400,組,,102442,0.0006318538248407963,108641707,0.6700931073698592
401,熱,,102367,0.00063139123101343,108744074,0.6707244986008727
402,非,,102257,0.0006307127600666261,108846331,0.6713552113609392
403,牌,,102202,0.0006303735245932242,108948533,0.6719855848855325
404,取,,102034,0.0006293373144199236,109050567,0.6726149221999524
405,眾,,101794,0.0006278570141723514,109152361,0.6732427792141248
406,具,,101561,0.0006264198893486667,109253922,0.6738691991034734
407,住,,101258,0.0006245510102861068,109355180,0.6744937501137596
408,府,,101120,0.0006236998376437528,109456300,0.6751174499514033
409,歲,,100923,0.0006224847578572039,109557223,0.6757399347092605
410,清,,100818,0.0006218371264988911,109658041,0.6763617718357594
411,兒,,100806,0.0006217631114865125,109758847,0.676983534947246
412,難,,100794,0.0006216890964741339,109859641,0.67760522404372
413,英,,100022,0.00061692746401111,109959663,0.6782221515077311
414,半,,99609,0.0006143801140017462,110059272,0.6788365316217329
415,效,,99428,0.0006132637208983688,110158700,0.6794497953426313
416,裝,,99195,0.0006118265960746842,110257895,0.6800616219387059
417,廠,,99117,0.0006113454984942231,110357012,0.6806729674372002
418,油,,98854,0.000609723336139592,110455866,0.6812826907733398
419,幾,,98804,0.000609414940254681,110554670,0.6818921057135944
420,形,,98653,0.0006084835846822503,110653323,0.6825005892982767
421,集,,98578,0.000608020990854884,110751901,0.6831086102891316
422,供,,98469,0.0006073486878257783,110850370,0.6837159589769574
423,際,,98086,0.0006049863753473609,110948456,0.6843209453523047
424,決,,97493,0.0006013288001523179,111045949,0.684922274152457
425,獲,,97156,0.0005992502118880187,111143105,0.685521524364345
426,共,,96833,0.0005972579744714944,111239938,0.6861187823388165
427,警,,96271,0.0005937916047250962,111336209,0.6867125739435417
428,記,,96255,0.0005936929180419248,111432464,0.6873062668615836
429,士,,96138,0.0005929712716712332,111528602,0.6878992381332548
430,權,,96061,0.0005924963420084706,111624663,0.6884917344752632
431,滿,,95786,0.0005908001646414607,111720449,0.6890825346399048
432,辦,,95784,0.0005907878288060643,111816233,0.6896733224687108
433,紅,,95685,0.0005901772049539408,111911918,0.6902634996736647
434,曾,,95492,0.0005889867968381847,112007410,0.6908524864705029
435,準,,95054,0.0005862852488863655,112102464,0.6914387717193893
436,香,,95030,0.0005861372188616082,112197494,0.6920249089382509
437,節,,94828,0.0005848912994865684,112292322,0.6926098002377374
438,值,,94801,0.0005847247657087165,112387123,0.6931945250034461
439,升,,94777,0.0005845767356839592,112481900,0.6937791017391302
440,爾,,94556,0.0005832136258726531,112576456,0.6943623153650028
441,仍,,94469,0.0005826770170329083,112670925,0.6949449923820357
442,德,,94035,0.0005800001407518818,112764960,0.6955249925227875
443,失,,93947,0.0005794573639944388,112858907,0.696104449886782
444,食,,93792,0.0005785013367512151,112952699,0.6966829512235332
445,引,,93685,0.0005778413695575057,113046384,0.6972607925930907
446,快,,93471,0.0005765214351700872,113139855,0.6978373140282608
